1289.28, 1771.42, 11.5863, 0
1359.35, 1771.4, 11.5862, 0
1429.41, 1771.38, 11.5861, 0
1499.47, 1771.37, 11.5859, 0
1569.53, 1771.35, 11.5858, 0
1639.59, 1771.33, 11.5857, 0
1709.65, 1771.31, 11.5855, 0
1779.7, 1771.3, 11.5853, 0
1849.76, 1771.28, 11.5852, 0
1919.81, 1771.26, 11.5851, 0
1989.87, 1771.25, 11.585, 0
62.9875, 1751.49, 11.5887, 0
133.07, 1751.47, 11.5886, 0
203.152, 1751.46, 11.5885, 0
273.233, 1751.44, 11.5883, 0
343.313, 1751.42, 11.5882, 0
413.391, 1751.4, 11.5881, 0
483.469, 1751.39, 11.5879, 0
553.545, 1751.37, 11.5878, 0
623.62, 1751.35, 11.5876, 0
693.694, 1751.34, 11.5875, 0
763.767, 1751.32, 11.5874, 0
833.839, 1751.3, 11.5872, 0
903.91, 1751.29, 11.5871, 0
973.979, 1751.27, 11.5869, 0
1044.05, 1751.25, 11.5868, 0
1114.12, 1751.23, 11.5866, 0
1184.18, 1751.22, 11.5865, 0
1254.25, 1751.2, 11.5864, 0
1324.31, 1751.18, 11.5863, 0
1394.37, 1751.17, 11.5861, 0
1464.44, 1751.15, 11.5859, 0
1534.5, 1751.13, 11.5858, 0
1604.56, 1751.12, 11.5857, 0
1674.61, 1751.1, 11.5855, 0
1744.67, 1751.08, 11.5854, 0
1814.73, 1751.06, 11.5853, 0
1884.78, 1751.05, 11.5851, 0
1954.84, 1751.03, 11.585, 0
2024.89, 1751.01, 11.5848, 0
27.9447, 1731.27, 11.5888, 0
98.0281, 1731.25, 11.5886, 0
168.111, 1731.24, 11.5885, 0
238.192, 1731.22, 11.5884, 0
308.272, 1731.2, 11.5882, 0
378.351, 1731.19, 11.5881, 0
448.429, 1731.17, 11.5879, 0
518.505, 1731.15, 11.5878, 0
588.581, 1731.14, 11.5877, 0
658.656, 1731.12, 11.5875, 0
728.729, 1731.1, 11.5874, 0
798.801, 1731.09, 11.5872, 0
868.872, 1731.07, 11.5871, 0
938.943, 1731.05, 11.587, 0
1009.01, 1731.03, 11.5868, 0
1079.08, 1731.02, 11.5867, 0
1149.15, 1731, 11.5866, 0
1219.21, 1730.98, 11.5864, 0
1289.28, 1730.97, 11.5863, 0
1359.34, 1730.95, 11.5861, 0
1429.4, 1730.93, 11.586, 0
1499.46, 1730.92, 11.5859, 0
1569.52, 1730.9, 11.5857, 0
1639.58, 1730.88, 11.5856, 0
1709.64, 1730.87, 11.5854, 0
1779.7, 1730.85, 11.5853, 0
1849.75, 1730.83, 11.5852, 0
1919.81, 1730.82, 11.585, 0
1989.86, 1730.8, 11.5849, 0
62.9858, 1711.03, 11.5887, 0
133.069, 1711.02, 11.5885, 0
203.15, 1711, 11.5884, 0
273.231, 1710.98, 11.5883, 0
343.31, 1710.97, 11.5881, 0
413.388, 1710.95, 11.588, 0
483.466, 1710.93, 11.5879, 0
553.542, 1710.92, 11.5877, 0
623.617, 1710.9, 11.5876, 0
693.691, 1710.88, 11.5874, 0
763.763, 1710.87, 11.5873, 0
833.835, 1710.85, 11.5872, 0
903.906, 1710.83, 11.587, 0
973.975, 1710.82, 11.5869, 0
1044.04, 1710.8, 11.5867, 0
1114.11, 1710.78, 11.5866, 0
1184.18, 1710.77, 11.5865, 0
1254.24, 1710.75, 11.5863, 0
1324.31, 1710.73, 11.5862, 0
1394.37, 1710.72, 11.586, 0
1464.43, 1710.7, 11.5859, 0
1534.49, 1710.68, 11.5857, 0
1604.55, 1710.67, 11.5856, 0
1674.61, 1710.65, 11.5855, 0
1744.67, 1710.63, 11.5853, 0
1814.72, 1710.62, 11.5852, 0
1884.78, 1710.6, 11.5851, 0
1954.83, 1710.58, 11.5849, 0
2024.88, 1710.57, 11.5848, 0
27.9432, 1690.81, 11.5887, 0
98.0264, 1690.8, 11.5886, 0
168.108, 1690.78, 11.5885, 0
238.189, 1690.76, 11.5883, 0
308.269, 1690.75, 11.5882, 0
378.348, 1690.73, 11.588, 0
448.426, 1690.72, 11.5879, 0
518.502, 1690.7, 11.5877, 0
588.578, 1690.68, 11.5876, 0
658.652, 1690.67, 11.5875, 0
728.725, 1690.65, 11.5874, 0
798.797, 1690.63, 11.5872, 0
868.868, 1690.62, 11.587, 0
938.938, 1690.6, 11.5869, 0
1009.01, 1690.58, 11.5868, 0
1079.07, 1690.57, 11.5866, 0
1149.14, 1690.55, 11.5865, 0
1219.21, 1690.53, 11.5863, 0
1289.27, 1690.52, 11.5862, 0
1359.33, 1690.5, 11.5861, 0
1429.4, 1690.48, 11.5859, 0
1499.46, 1690.47, 11.5858, 0
1569.52, 1690.45, 11.5857, 0
1639.58, 1690.43, 11.5855, 0
1709.63, 1690.42, 11.5854, 0
1779.69, 1690.4, 11.5853, 0
1849.75, 1690.38, 11.5851, 0
1919.8, 1690.37, 11.585, 0
1989.85, 1690.35, 11.5848, 0
62.9841, 1670.58, 11.5887, 0
133.067, 1670.56, 11.5885, 0
203.148, 1670.55, 11.5884, 0
273.228, 1670.53, 11.5882, 0
343.308, 1670.51, 11.5881, 0
413.386, 1670.5, 11.5879, 0
483.463, 1670.48, 11.5878, 0
553.539, 1670.46, 11.5877, 0
623.613, 1670.45, 11.5875, 0
693.687, 1670.43, 11.5874, 0
763.76, 1670.41, 11.5872, 0
833.831, 1670.4, 11.5871, 0
903.901, 1670.38, 11.587, 0
973.971, 1670.37, 11.5868, 0
1044.04, 1670.35, 11.5867, 0
1114.11, 1670.33, 11.5866, 0
1184.17, 1670.32, 11.5864, 0
1254.24, 1670.3, 11.5863, 0
1324.3, 1670.28, 11.5861, 0
1394.36, 1670.27, 11.586, 0
1464.42, 1670.25, 11.5859, 0
1534.48, 1670.23, 11.5857, 0
1604.54, 1670.22, 11.5856, 0
1674.6, 1670.2, 11.5854, 0
1744.66, 1670.19, 11.5853, 0
1814.71, 1670.17, 11.5851, 0
1884.77, 1670.15, 11.585, 0
1954.82, 1670.14, 11.5849, 0
2024.88, 1670.12, 11.5848, 0
27.9416, 1650.36, 11.5887, 0
98.0246, 1650.34, 11.5885, 0
168.107, 1650.33, 11.5884, 0
238.187, 1650.31, 11.5883, 0
308.267, 1650.29, 11.5881, 0
378.346, 1650.28, 11.588, 0
448.423, 1650.26, 11.5878, 0
518.499, 1650.24, 11.5877, 0
588.575, 1650.23, 11.5876, 0
658.649, 1650.21, 11.5874, 0
728.722, 1650.2, 11.5873, 0
798.794, 1650.18, 11.5872, 0
868.864, 1650.16, 11.587, 0
938.934, 1650.15, 11.5869, 0
1009, 1650.13, 11.5867, 0
1079.07, 1650.12, 11.5866, 0
1149.14, 1650.1, 11.5865, 0
1219.2, 1650.08, 11.5863, 0
1289.27, 1650.07, 11.5862, 0
1359.33, 1650.05, 11.586, 0
1429.39, 1650.03, 11.5859, 0
1499.45, 1650.02, 11.5857, 0
1569.51, 1650, 11.5856, 0
1639.57, 1649.99, 11.5855, 0
1709.63, 1649.97, 11.5853, 0
1779.68, 1649.95, 11.5852, 0
1849.74, 1649.94, 11.5851, 0
1919.79, 1649.92, 11.5849, 0
1989.85, 1649.9, 11.5848, 0
62.9824, 1630.12, 11.5886, 0
133.065, 1630.11, 11.5884, 0
203.146, 1630.09, 11.5883, 0
273.226, 1630.07, 11.5882, 0
343.305, 1630.06, 11.588, 0
413.383, 1630.04, 11.5879, 0
483.46, 1630.03, 11.5877, 0
553.535, 1630.01, 11.5876, 0
623.61, 1629.99, 11.5875, 0
693.683, 1629.98, 11.5874, 0
763.756, 1629.96, 11.5872, 0
833.827, 1629.95, 11.5871, 0
903.897, 1629.93, 11.5869, 0
973.966, 1629.91, 11.5868, 0
1044.03, 1629.9, 11.5866, 0
1114.1, 1629.88, 11.5865, 0
1184.17, 1629.87, 11.5864, 0
1254.23, 1629.85, 11.5862, 0
1324.29, 1629.83, 11.5861, 0
1394.36, 1629.82, 11.5859, 0
1464.42, 1629.8, 11.5858, 0
1534.48, 1629.79, 11.5857, 0
1604.54, 1629.77, 11.5855, 0
1674.59, 1629.75, 11.5854, 0
1744.65, 1629.74, 11.5853, 0
1814.71, 1629.72, 11.5851, 0
1884.76, 1629.71, 11.585, 0
1954.82, 1629.69, 11.5848, 0
2024.87, 1629.67, 11.5847, 0
27.94, 1609.9, 11.5886, 0
98.0228, 1609.89, 11.5885, 0
168.104, 1609.87, 11.5883, 0
238.185, 1609.86, 11.5882, 0
308.265, 1609.84, 11.5881, 0
378.343, 1609.82, 11.5879, 0
448.42, 1609.81, 11.5878, 0
518.496, 1609.79, 11.5877, 0
588.571, 1609.78, 11.5875, 0
658.645, 1609.76, 11.5874, 0
728.718, 1609.74, 11.5872, 0
798.79, 1609.73, 11.5871, 0
868.86, 1609.71, 11.587, 0
938.93, 1609.7, 11.5868, 0
1009, 1609.68, 11.5867, 0
1079.07, 1609.66, 11.5865, 0
1149.13, 1609.65, 11.5864, 0
1219.2, 1609.63, 11.5863, 0
1289.26, 1609.62, 11.5861, 0
1359.32, 1609.6, 11.586, 0
1429.38, 1609.58, 11.5858, 0
1499.45, 1609.57, 11.5857, 0
1569.5, 1609.55, 11.5856, 0
1639.56, 1609.54, 11.5854, 0
1709.62, 1609.52, 11.5853, 0
1779.68, 1609.51, 11.5851, 0
1849.73, 1609.49, 11.585, 0
1919.79, 1609.47, 11.5849, 0
1989.84, 1609.46, 11.5848, 0
62.9807, 1589.67, 11.5885, 0
133.063, 1589.65, 11.5884, 0
203.144, 1589.64, 11.5883, 0
273.224, 1589.62, 11.5881, 0
343.303, 1589.6, 11.588, 0
413.38, 1589.59, 11.5878, 0
483.457, 1589.57, 11.5877, 0
553.532, 1589.56, 11.5876, 0
623.607, 1589.54, 11.5874, 0
693.68, 1589.53, 11.5873, 0
763.752, 1589.51, 11.5872, 0
833.823, 1589.49, 11.587, 0
903.893, 1589.48, 11.5869, 0
973.962, 1589.46, 11.5867, 0
1044.03, 1589.45, 11.5866, 0
1114.1, 1589.43, 11.5865, 0
1184.16, 1589.42, 11.5863, 0
1254.23, 1589.4, 11.5862, 0
1324.29, 1589.38, 11.586, 0
1394.35, 1589.37, 11.5859, 0
1464.41, 1589.35, 11.5858, 0
1534.47, 1589.34, 11.5856, 0
1604.53, 1589.32, 11.5855, 0
1674.59, 1589.31, 11.5853, 0
1744.65, 1589.29, 11.5852, 0
1814.7, 1589.27, 11.5851, 0
1884.75, 1589.26, 11.585, 0
1954.81, 1589.24, 11.5848, 0
2024.86, 1589.23, 11.5846, 0
27.9384, 1569.45, 11.5886, 0
98.021, 1569.43, 11.5884, 0
168.102, 1569.42, 11.5883, 0
238.183, 1569.4, 11.5881, 0
308.262, 1569.39, 11.588, 0
378.34, 1569.37, 11.5879, 0
448.417, 1569.35, 11.5877, 0
518.493, 1569.34, 11.5876, 0
588.568, 1569.32, 11.5874, 0
658.642, 1569.31, 11.5873, 0
728.714, 1569.29, 11.5872, 0
798.786, 1569.28, 11.587, 0
868.856, 1569.26, 11.5869, 0
938.925, 1569.24, 11.5868, 0
1008.99, 1569.23, 11.5867, 0
1079.06, 1569.21, 11.5865, 0
1149.13, 1569.2, 11.5864, 0
1219.19, 1569.18, 11.5862, 0
1289.26, 1569.17, 11.5861, 0
1359.32, 1569.15, 11.5859, 0
1429.38, 1569.14, 11.5858, 0
1499.44, 1569.12, 11.5857, 0
1569.5, 1569.1, 11.5855, 0
1639.56, 1569.09, 11.5854, 0
1709.61, 1569.07, 11.5852, 0
1779.67, 1569.06, 11.5851, 0
1849.72, 1569.04, 11.585, 0
1919.78, 1569.03, 11.5848, 0
1989.83, 1569.01, 11.5847, 0
62.979, 1549.21, 11.5885, 0
133.061, 1549.2, 11.5883, 0
203.142, 1549.18, 11.5882, 0
273.221, 1549.17, 11.5881, 0
343.3, 1549.15, 11.5879, 0
413.378, 1549.14, 11.5878, 0
483.454, 1549.12, 11.5876, 0
553.529, 1549.1, 11.5875, 0
623.603, 1549.09, 11.5874, 0
693.676, 1549.07, 11.5872, 0
763.748, 1549.06, 11.5871, 0
833.819, 1549.04, 11.5869, 0
903.889, 1549.03, 11.5868, 0
973.957, 1549.01, 11.5867, 0
1044.02, 1549, 11.5865, 0
1114.09, 1548.98, 11.5864, 0
1184.16, 1548.97, 11.5862, 0
1254.22, 1548.95, 11.5861, 0
1324.28, 1548.93, 11.586, 0
1394.35, 1548.92, 11.5858, 0
1464.41, 1548.9, 11.5857, 0
1534.47, 1548.89, 11.5855, 0
1604.52, 1548.87, 11.5854, 0
1674.58, 1548.86, 11.5853, 0
